"file_name","ms_instr","MCL_001","MCL_002","MCL_003","MCL_004","MCL_005","MCL_006","MCL_007","MCL_008","MCL_009","MCL_010","MCL_011","MCL_012","MCL_013","MCL_014","MCL_015","MCL_016","MCL_017","MCL_018","MCL_019","MCL_020","MCL_021","MCL_022","MCL_023","MCL_024","MCL_025","MCL_026","MCL_027","MCL_028","MCL_029","MCL_030","MCL_031","MCL_032","MCL_033","MCL_034","MCL_035","MCL_036","MCL_037","MCL_038","MCL_039","MCL_040","MCL_041","MCL_042","MCL_043","MCL_044","MCL_045","MCL_046","MCL_047","MCL_048","MCL_049","MCL_050","MCL_051","MCL_052","MCL_053","MCL_054","MCL_055","MCL_056","MCL_057","MCL_058","MCL_059","MCL_060","MCL_061","MCL_062","MCL_063","MCL_064","MCL_065","MCL_066","MCL_067","MCL_068","MCL_069","MCL_070","MCL_071","MCL_072","MCL_073","MCL_074","MCL_075","MCL_076","MCL_077","MCL_078","MCL_079","MCL_080","MCL_081","MCL_082","MCL_083","MCL_084","MCL_085","MCL_086","MCL_087","MCL_088","MCL_089","MCL_090","MCL_091","MCL_092","MCL_093","MCL_094","MCL_095","MCL_096","MCL_097","MCL_098","MCL_099","MCL_100"
"Samp02_Rep03","MS01",96.2648187424365,193.87329246702,309.350047020819,352.524286641967,501.213419898216,606.231473341059,848.145722186015,885.163389728543,786.617983737477,855.503499204224,1237.51661723419,1281.6393762158,1434.2450490213,1329.79792242414,1546.87318869029,1488.6489492225,1761.7780209796,1811.62123950607,1908.96351019218,1769.096266133,1868.38650654803,2004.2712830813,2737.49321962333,2321.45112351819,2703.71643572227,2426.81630619835,2898.05497225579,2519.56873341895,3264.7457776,2717.58675530833,3320.30080238878,3476.00719256498,3214.45939659654,3558.97226610219,4010.51511966794,3541.48654960031,4127.83703904936,3407.97137315501,3953.5367910025,4077.31417217561,4951.79002129748,4522.86640417387,4434.24364007486,5115.49137870707,5013.79323704234,4347.93745300829,4422.80604762825,5491.86512942579,4624.30191910862,5548.58783080994,6006.12647002332,4572.47609146452,5644.23108975103,5238.13366975705,5167.79148852604,6429.47643958508,5920.05015241302,5869.57363555154,5059.54588528045,5623.32473660236,6271.08659743755,6489.85925158008,8273.75143277762,7979.11530672126,7363.14153468369,6587.20168186865,6813.45778172972,6832.77681130285,7506.5291922246,6992.00374886367,7841.67655654729,6648.91849491316,7666.82504669626,5817.93933013192,6726.76664609685,7957.71053938886,7144.56733373593,7459.72582961592,8923.37664549554,7322.978067869,7440.6750800429,7478.60789635587,8253.69287124698,7817.21352178158,7640.17246147392,9492.6820684245,8659.96601244823,8773.22973381991,9593.96705051023,7844.24751379973,8937.49962106668,9346.88397408712,8942.30416554854,10159.203854026,9397.29083590791,9408.31990865026,9366.87676279252,8842.56298998551,12126.4235176864,9948.281925923
"Samp02_Rep03","MS02",104.338767267918,228.598133982979,325.517270689967,425.163210965296,530.196749699807,602.844994123625,745.360228487157,758.691709186503,982.22554149771,1057.31457730496,1085.62400572664,1113.4884893447,1278.54355786189,1500.53611239435,1525.77348622122,1915.13334997158,1640.21792249658,1810.67722639359,2216.91073286711,1898.36358113425,2273.0440040396,2127.25195050521,2768.50513550434,2388.23702328451,2446.6271209453,2331.87224220651,2600.31822566992,2749.26111654961,2833.36997487515,3198.93311755337,3371.46862316163,3459.44755724738,3281.84401428692,3825.12389177289,3360.7480316078,4296.60905604291,3671.7371233065,4098.00556033283,3995.57458509673,3673.23562925713,4309.73752998505,4289.91761099221,4832.31182997772,3344.06655281698,4442.36637564548,4716.95017877706,4866.62694106098,4541.6843609977,4666.28265485373,3591.55624246868,4824.67874093035,4355.13933266495,5652.34188832298,5215.6102983118,5913.78306652481,5917.44733996331,5343.80097926719,6396.90477386651,5973.30491380295,5605.65042439468,6746.28032420638,6858.6038671169,6550.29166318211,7263.08084369264,7453.70492498106,6798.43861399312,7747.4916269608,6450.55886868688,7760.76118645763,5852.52059361006,7544.71663290437,7220.43961900429,7233.8257296755,6864.35910278604,7137.27864749532,6740.83194188727,8467.20966936761,8582.21170928966,8026.58498754961,7102.39381770433,7545.58897269888,7528.03577394936,8383.9851107325,8418.20061113436,8345.38080408749,8834.83341023189,8118.89895202128,8583.29432223272,9194.79777241308,9712.28179869339,9173.60815211647,9517.34965372659,9884.83538094153,9566.44347420949,8253.13405493469,10228.8805739631,10491.1218491527,9004.55052349897,8349.58181851251,10928.9266765874
"Samp03_Rep01","MS01",92.011336957852,197.455137382249,224.550900462926,427.663442402487,481.443100854898,565.051374124113,599.499614138942,802.311846936316,824.2522876244,933.036448234195,1347.90729846469,1045.6383576627,1255.65625060169,1434.97823608714,1738.20175867878,1574.96974612024,1672.09200349499,1772.40214694742,1886.20864408629,1838.28281370504,2258.94037492295,2026.88405721547,2446.98893116339,2556.37724266866,1964.42055174465,2542.18567340582,2856.95508077143,2273.34982394129,3028.46368203249,3258.46920652258,3188.59436440478,3494.60965795407,3236.4744535113,3360.12013978577,3200.37010354482,3945.4186821171,2885.31843775723,3858.33355256573,4273.07546532272,3793.48448718511,3760.81426465954,3851.84743081994,4444.46207614446,4467.49463041807,4667.86995355622,5179.84965276711,4578.45537895299,5128.85195502761,4521.16690940598,3913.37726833267,5097.40171902313,3925.89802047445,6056.363405573,5726.97067658483,5197.45780126066,5675.75524542157,7206.07349364728,5515.99323453959,5506.88447250357,6467.95857973062,6343.25985009149,6642.87759406462,6855.31505527021,7290.05945061684,6244.06764803192,6228.58054630862,6929.72515442833,7049.34129603478,6660.21725411663,7336.20923048805,6992.89408307518,7361.61363243115,6463.07562316661,7008.79165114397,7579.00114553051,7069.20825731905,7972.88354247202,8772.53893588072,8420.70690826303,8645.16809431229,8688.92327467418,7985.21085748834,7966.03504411637,9133.25514280199,7854.57773007665,9120.51967742316,8501.59261535536,8477.64111011224,8317.83754813205,8348.26848244184,8516.38957772676,8782.79606644064,9078.64174587836,9233.52954588192,10125.5491423258,9462.72074909278,10492.6174145361,10953.2022207888,10396.0326023344,9460.39381564982
"Samp03_Rep01","MS02",93.1905359754565,180.851092757324,329.754150330316,430.166040510934,512.801627351336,549.748810898058,717.993510331635,840.462363229824,784.608467228564,940.500330565237,911.123074819092,1379.60308202181,1323.9565216587,1369.86347357954,1585.89259230718,1547.16595286769,1759.545377643,1908.57098858952,1746.30931554928,2002.6394415943,2237.36610298092,2202.23023120822,2161.57091299839,2311.39251991,2526.74497497719,2773.74406489766,2603.01241215991,3055.12858934383,2387.48300155718,3065.80790275027,3589.73403306948,3172.67846100135,4003.87134252851,3306.63740704187,3702.41718265234,3734.33945034605,3670.94943474148,3347.30407999475,4378.8245116734,4163.66394359136,3877.04805807745,3814.65422333953,5358.374895043,4494.91090644348,4575.16808560743,5227.97628626405,3712.96458181192,5127.33186150853,4688.37568374161,5443.96083083166,4717.51773443389,4530.5601968055,6198.19207509865,5571.55851846933,5625.53553778931,6157.20407912242,4958.81315047725,6209.40956287462,6342.4174985268,5728.10153873249,6477.30098783015,6352.95454482108,6809.18659576342,6655.99654058665,4977.40861237432,5920.06135208426,6875.80087532703,6687.96977577521,5638.27534649406,7267.9274475077,8009.47996060703,7015.11452475512,6869.00348173998,7136.19971654279,6736.49280959242,8592.50839833105,8048.83305723983,9015.38009611605,8677.32743220939,8739.81270125155,8874.28632805239,9095.16949588011,8481.42854858761,7394.48641540243,8936.45222903587,7372.40719750288,9116.58433764093,9270.22383174423,7596.27858319314,8927.68355892905,9862.58339100977,9207.90457444,9033.65756785398,8750.80300588627,10721.8375534285,8144.14967117956,10570.4010067435,10867.6015994571,9665.23073636743,10077.6618772513
"Samp03_Rep02","MS01",94.8390679455445,215.574334229595,330.367732145338,373.216582584289,500.673584946217,576.718798277682,673.093333787705,838.901827509469,891.035854699005,1055.75354034851,1063.70654131307,1055.05241633533,1306.76465651951,1525.31803249141,1550.02647694282,1516.28855783645,1682.5929616169,1701.3404494802,1867.46851775023,2286.40068772164,2139.6708740463,1819.45999072649,2123.42664610362,2349.34707595268,2067.35102799216,1891.03267156516,2764.42516457026,2564.03202370721,2851.98101142443,2851.34238551476,3156.4441170872,3636.62225496845,3240.90247024736,2947.86545755354,4746.44952931529,3382.81121022763,3989.14633860903,3340.79354409482,2864.97270837751,3749.1694103985,4590.54914901984,4983.05204434049,4728.50098921598,4225.32550762614,5045.62482751587,3965.55391544394,4638.47157728281,4891.24673773978,5045.80774515687,4983.93427103177,4675.58987890261,4153.34404946797,5852.70320259628,4815.34708368041,4240.21221419582,6422.83219897666,5777.84448571998,5530.55056310626,4929.55250014199,6160.76203948759,6691.64369411344,4975.948748628,6392.42276693138,7582.1807120074,6959.30035056546,6952.44891558883,7170.97957096864,7849.6920835691,6845.07763566126,7528.87093891699,7850.27184555166,8069.69753698309,6597.34298505234,7703.8323745092,6483.78365268872,8074.40987751043,7872.32339000432,8320.57713835556,8244.49102259345,8702.67825016989,7528.29882555274,7521.28898719822,9803.83731565266,9119.83970575234,8384.45877809393,8855.64327339811,8798.27328248706,9219.16180979682,9200.65650379355,8630.95873312638,9399.54272344753,10019.235143743,9898.14752400079,8369.07607717456,11071.6130504644,8383.98209354681,9214.39348880261,9578.35065054705,10088.47746583,9579.5894462309
"Samp03_Rep02","MS02",98.7334766595225,211.89603117644,261.127053088465,396.288481863282,510.224338001316,593.106088982502,739.475626027335,897.607869872239,940.379666896114,993.168958602453,1141.95430887951,1127.06926681436,1298.47465153118,1230.44730842308,1391.27105316136,1617.48599802316,1987.34974693756,1902.62773701057,1726.31021669228,1775.08336373393,2334.74359318815,2162.26455465879,2856.62078340262,2338.85815507049,3285.52723238714,2900.62666604069,2602.08963824921,2913.62418753369,3072.65543564782,3253.81628196748,2838.30380280972,3649.89294768766,3746.68018963408,3050.0717148046,3726.15267212126,3512.97979899278,3756.87405181634,4100.81678445096,3637.71728153499,3930.08154179689,4254.09058928435,4059.38043723647,3975.63645698752,4371.65698409021,4702.26589771247,4687.61165028434,4204.72739463165,4291.46124080432,4205.45784390142,5451.96228522541,6344.09384864341,5012.84794445204,5550.08364492257,6391.18229430122,5331.72177149323,6110.06465767378,5856.50939891199,5560.58428691345,5832.9740125548,5938.48560373178,5218.46243346461,6346.30141705175,6512.17256834461,6854.33431170177,6637.14953738734,6390.58685107598,7000.24263505218,7979.71361031279,7318.70266435084,7197.13318779794,7708.13064449712,6086.07632345896,5740.20047441752,6084.73777979814,7196.5241897565,6988.76957067256,5666.88774078046,8616.70176890542,7915.31240126515,8106.1472761138,7182.56256585368,9242.33741480433,7498.81479856356,7675.73191726198,9040.26791949399,7909.69590534851,9884.27685044465,8742.37534184886,7853.43983907019,8890.17499870351,9366.93526154394,8740.74225521631,8459.00472466233,9497.05246582906,9023.48775478061,9624.35232051483,9817.24839891473,9459.11283853095,10095.7601871536,9426.18276857367
"Samp03_Rep03","MS01",97.8616987449495,225.633918419359,333.022650930771,382.393706407272,472.987175802925,619.291413713994,831.226910374752,776.762466982428,915.746854943967,957.611638643175,1035.2096566542,1085.59890177229,1204.88367345908,1597.40165462495,1443.38490435293,1697.98006952555,1777.85892137264,1731.5133294623,1978.19139255681,1899.34589462603,2353.73758983581,1641.24179827443,2195.31321761247,2435.51945762546,2237.26909910834,2486.30503614319,2650.77708272193,3294.27707483788,2966.57517484103,2158.61240397476,2826.84670144459,3416.98228639272,3134.55813380869,3413.27998742309,3479.93225013486,3530.04893189709,3830.68473317161,3729.88739000022,3959.49899419696,3778.37918376834,3798.75465046147,3781.12571317355,3625.02075428136,4373.77870276239,4087.63409358243,5199.11187909473,4704.51709033401,4426.52798853485,5070.08062642978,5671.16728136542,4364.68198448577,5396.74366850764,4063.52130212455,5523.74333867215,6194.80128790426,4871.32431878699,5641.33597072723,5706.53968624002,6273.63442459362,5711.14447726217,6608.51997508854,6361.81753525554,5842.45732359421,6579.9102061481,6317.64503890069,6528.80926383656,4934.26890288838,7439.30677618665,7374.9091622003,5510.95945288891,6708.28350102136,8196.47556109872,8203.4094863907,6774.77241950565,6966.85705589966,7332.69296135162,7996.17842910293,8386.53979748552,7126.01331098032,8783.57912242363,9549.15547838711,8506.71202456551,10166.4109600924,8734.41514424697,9135.21333644508,8711.5270826502,9711.48596386928,8509.08343706626,8822.72666875437,10065.5726356979,7556.44136948581,6441.74605989541,8517.29908325636,8354.24689227055,8731.85719194031,9116.31211947206,10571.8250648246,9999.57769085386,9403.02115904934,9858.50269683885
"Samp03_Rep03","MS02",96.5470511095191,245.284320923552,344.426399435638,378.900095026637,447.640451968989,568.313322723562,677.488670648135,768.388504882711,900.068689751654,1253.5143449269,988.454049179621,1296.12115315904,1310.386096827,1406.59910121831,1564.68836054998,1829.69199792335,1601.35624122589,1496.57542023527,1493.41664869862,2262.31318888234,2167.0857075589,2322.08703117157,2532.61009245608,2409.83160508797,2802.81530368889,2350.46154360725,2273.71790739194,2709.63853561464,2915.75688438268,3063.59492459125,2433.27890591988,3418.23260802931,3578.13401195556,3682.02327062596,3809.87032745781,3475.25622380015,3747.26861855121,4210.20016497696,3606.45413582173,4054.62574118536,4526.11366701567,4204.02374132653,4029.25395237553,4023.46351132638,3933.82735200878,3924.37764759807,4783.85234221842,4915.43610795458,5558.14962055909,5269.27822247644,4639.20826837464,4710.37426049478,5541.78457163864,6171.68802713014,5392.23410771374,4482.77543246471,6244.94914091348,5894.45979184082,5628.88796592743,4988.45838232354,6456.89614639192,5546.35747399187,6097.67121457533,6571.13879528688,5776.37056544512,8156.44171954055,7592.64955649992,6108.0883782605,6913.47014205027,7208.5116752416,5770.01019545573,6407.6432721353,7137.1845483014,7781.02524205719,8004.21683458874,8127.81888654986,7840.28820082933,8691.20705909661,7725.30759592015,8803.92080605324,8274.48182927098,8081.85232785447,6992.97229930189,8241.3284597992,9196.82154412418,8883.56419713195,8719.80440884212,9942.9418517221,7515.92597829761,10370.3018642278,7391.24107253446,9200.72286676382,10707.9169411106,8820.1146181408,7718.52529812904,8734.62663892124,8362.7783864353,9275.41577261415,9323.72917984991,8487.03712461685
"Samp04_Rep01","MS01",102.715646747326,186.609965056055,320.09703651604,367.229166731441,420.824558818203,560.140775200667,703.491322813719,905.023925961846,1049.28206678647,889.584835227498,1067.82822770675,1063.49620587018,1328.09730938452,1379.53519056192,1358.62845918975,1816.08412524282,1436.09639720971,1648.55665033594,1819.37915640482,2353.77273649711,2142.50520993398,2268.28881651554,2336.34528579702,2416.3309279785,2478.55953121435,2585.71203920561,2301.46773860091,2870.60093435983,2930.05293939517,2756.86942378286,3090.55893263592,3129.93343738144,3274.86167341602,2936.2329601899,3224.71657617529,3563.47878787766,4074.4782458823,3660.40606474973,4143.68056648006,4194.47589835841,4315.04312661648,3584.17044194765,4041.2876039359,4879.76911664391,4250.06813570614,4639.5579328364,5329.22217093511,4726.01358244911,5622.33005871832,5220.9241864055,4870.73313845636,5525.92646203026,5535.50803808431,5342.65057000374,5347.94958026719,5107.57390359282,5737.67766799462,5992.78971228735,6787.99896106383,6471.55035817823,7215.54668928271,6455.24270502153,6392.21174555392,5924.88485942412,5822.09931337439,6789.75212398018,6524.8512833589,5918.37012109436,6311.86023786637,6879.11776274258,7703.40037354766,7590.49901961357,6264.05488012726,6271.82269741341,6869.48429351897,7049.46048935276,8113.36271814466,7668.74401558803,7236.84858306666,7360.97708055504,7826.30895877332,8625.62182421692,7155.86072175452,8320.40993945336,8617.90406597675,8005.13162012325,9421.25494242292,10663.6911576136,8459.92254607471,8958.58555405694,10942.3138207416,9427.94310800217,7955.74956622758,10910.6245376047,9648.42430035126,9058.85250707205,10007.5396444941,8836.19164169098,9769.38961798045,10848.9404774946
"Samp04_Rep01","MS02",107.826270556231,201.740992539088,329.501315015257,404.71480886112,529.98097529487,661.977729616646,728.926200339366,779.326948686801,853.465263673898,986.849961215289,1090.1149714139,940.162677317438,1366.92946819326,1607.26022813296,1517.9483188141,1662.5902389104,1636.0015620745,1615.35229619787,1777.10535980388,2071.12295477204,2502.26449144275,1821.02060114249,2144.19211588777,2460.67827583584,2438.37790535612,2838.2206890833,2745.32626599213,3067.6648276767,2494.29582795227,2778.84630171288,3034.50652348305,2672.36643529271,3354.04148684514,3218.13245663813,2901.81024162143,3996.84680516651,3045.35954129534,3502.25487046022,3427.25889436906,4119.52372630628,4320.27796865751,4566.76184001816,4315.0753475274,3804.05994132307,4419.97571768144,5952.74994682911,4505.90130542428,4168.99343579468,4365.25651258456,4917.94402489389,4821.82668953645,5141.02976049684,5016.04470799257,4597.1450986839,4983.62959472469,3962.72937107623,6443.74353529333,6340.01572289381,6043.66445395738,7349.65392061896,6052.21087571693,6885.44075990462,6540.92973549991,6999.25221274956,6157.8813591504,6934.89762919605,6650.2463552052,6790.86388922217,7136.95474648404,6412.56680774618,7554.22263629621,6396.12093774141,7493.96804611494,6877.42934843421,7703.04635394015,8128.25472537198,8136.68091079339,6698.60290588904,7507.1286177709,8425.59564620865,8819.66642402994,8390.61523191829,7743.00239289045,7538.18700689258,8850.76552690567,8585.93516334135,8703.44579372044,10008.781144435,7420.75170336654,7580.5037508498,8117.24595035246,8799.90894513535,9935.12624945731,10002.8199054524,10552.1272803201,10126.4351986784,10012.168880465,9716.11014997962,9902.75592664107,9505.65960381905
"Samp04_Rep02","MS01",112.813161416321,222.612735125813,349.67992281651,364.414614802635,505.000566455717,669.616100759315,686.526345770917,856.123471330115,945.976184594814,939.671441780294,998.169605181401,1112.39798774737,1462.44520520545,1321.21218474955,1363.5119633652,1868.74996157075,1615.90428705946,2138.87427541519,2119.39925492411,1996.4822920162,2080.2696881783,2176.67414321134,2604.70744242569,2541.98333336462,2631.68872576329,2556.98786252343,2336.13055281606,2457.4565898548,2753.64336166463,3416.5870903648,2919.60828028774,3267.15646926382,3141.59199183866,3573.71802243992,3431.8205490881,3324.54960917437,3297.13410515803,3981.10397926286,3906.70333240519,5157.05159856619,3280.39934552091,4035.31827908389,4729.92044848365,4177.01901043083,5430.21349117382,4242.04719705609,5035.74538718101,4373.85019766116,4339.1840319751,4575.14892497243,4982.8486570192,5620.5250421573,4746.9967733451,5499.73240947211,5574.95415374234,6446.08673791649,6065.71292123412,5867.3798299207,5734.8648694142,6359.37486958163,5063.32235536504,5642.29257602559,6048.86088988268,7001.20620939981,5496.76066772999,6160.77907327045,6551.22503075494,6620.20282643449,7716.5388042283,7382.57849384498,7722.86806392179,6308.40256565515,7517.45513691089,7025.77949175247,7054.27821946204,8729.2954290144,6997.23482460508,7626.89667313836,7299.06036948894,8094.37257826127,9420.50157737493,7657.8037771965,7789.52100672952,6743.32070254802,8820.38576975171,8369.08854170478,9854.92680451178,9206.33539378656,8136.33968113134,9648.53056154281,8478.05331616873,9176.77636341666,8780.99892613585,9386.63652728391,7792.37858515185,8749.62471107273,9298.03807561717,10129.4798546042,10087.1625224385,10121.5083783956
"Samp04_Rep02","MS02",93.5873012059697,207.937583096223,279.136290083362,402.105221934446,535.390943514289,559.32894560944,710.519064275094,777.70121414223,774.67217598725,1041.28636006001,1225.14104566759,1131.43559843039,1289.49648467923,1642.10385854775,1359.41250220352,1521.62673138504,1638.67002439717,1702.60383895988,2197.35876368495,2163.01368716378,2463.57041676928,1819.14783344183,2446.39274717059,2222.82575779901,2389.87208295419,2683.44756486561,2078.29185419399,2776.69164557221,3140.17028739828,2723.30916238853,2815.0340877149,3344.52448424118,3169.3740925634,3572.53186715678,3355.09756767181,3533.73253921899,3188.18029374624,3668.56401415045,3506.7126342871,3819.81142813151,4857.15978142774,4385.9329489597,4558.29596423571,5070.86512231504,4782.43181758299,4004.45481600498,4459.09503090225,4104.80050692228,4882.77362264219,5396.05915145052,4814.5802200794,5332.52547198165,6519.74289388,5089.45615268239,5267.78079349176,5219.6240690927,4812.99342984153,5487.63651616545,6078.92585064178,4844.84179166048,6834.71258966812,5811.31222299258,6007.0995856417,6009.37843972572,5948.60295324756,7148.38945445233,5984.90108545214,6791.48224775874,7235.72670602945,6855.80598552958,9426.19500917803,8121.70873664616,6253.19703460299,8704.19794431466,7626.2503670248,6552.37633215532,7319.41117044204,8684.71858707522,7977.75087709122,6786.80601406545,6707.62068168702,9036.00324237804,8467.01512542664,8192.29738587449,9708.34617612445,8617.84718428913,9780.01449024152,8289.85143316468,8464.21379281536,7844.9226860972,9755.62782772362,11084.969071773,9393.19597455376,9635.37535070189,9644.97045077541,8814.35050819078,7742.93104806403,11152.1670900794,9356.19162229144,9103.44034186804
"Samp04_Rep03","MS01",114.839384439359,209.324569449305,342.617364708852,400.399256329231,457.462382258436,552.403367678063,685.401866645734,893.651444213111,830.315585183389,840.854708102467,1174.05669570909,1432.35564590165,1352.34293185325,1395.69679619272,1500.13033489236,1473.51597299449,1834.04266698263,1813.36846679928,1780.16194585049,1931.34602661425,1950.91200987624,2341.07400828264,2303.3766800219,2240.88069036537,2705.65734418642,2012.77943974843,2706.70756814636,2813.11804454686,3055.04893080193,2695.28196007014,3417.55422442902,2686.15481193225,3366.02970212884,3577.07636193984,3830.56380104775,3800.87966142951,3451.31848236529,3514.36641205413,3533.14496964511,3883.2929404339,4447.24887284688,4500.91075664942,4385.65036215402,4448.11730325363,4864.09781521385,4435.18159387639,4477.50331100013,4353.26104557137,4228.27056622251,4877.64420571114,6034.53588843629,5312.45034944456,4758.93341249894,5871.60212164984,4518.73985454279,5499.77526271271,5146.01142963934,6797.78493795257,5659.96456915387,6160.61268717824,6468.22918293019,5399.89168721059,5998.15643655768,7380.66293884607,6435.78578357392,5900.86023029362,5537.38082527313,5375.37743919656,7195.26193268182,5799.69673143896,7750.07333092332,6261.21176275158,7673.16183636336,7254.43870454171,7512.66489973173,7928.64854738636,8326.3445865556,8424.02226109732,7941.13198690856,8065.30402684425,8492.81023370783,9488.84624483173,8954.24176203982,8508.57847298789,8348.91779793458,8163.1256311009,8707.83367316887,8521.14349912011,8668.74156270979,8718.42818815339,8424.54570831573,9553.60451203951,10041.2349158226,9395.93447296052,9596.86825191693,8721.72797020003,8333.56041860328,9696.41734969568,8927.94025460155,8614.67216935589
"Samp04_Rep03","MS02",104.109381504194,200.17239139388,287.880460090467,418.071720200971,511.064839339601,626.093289157353,602.444015353249,792.289813263582,956.2707598233,924.87500436431,1260.21986102324,1305.50001033403,1179.22318824547,1363.0023420995,1382.78181068038,1619.50619805141,1447.79325261093,1859.08408413505,2088.63536042145,1971.27551883947,2231.20286478494,2141.98659426112,2150.1282174629,2389.19869158936,2292.55184289518,2358.06803169598,2232.44980779271,2567.49769468555,2737.97195369192,2818.72929872074,2833.21195901755,2924.41643008375,2977.33212763908,3500.34546265676,4440.48338108114,3569.34463850673,3635.75433375055,3112.7259239943,4141.12236848531,3353.9727679061,3617.44978374221,4116.59485466172,4238.896791425,4674.90791114638,4332.6776761882,5125.95136858409,5073.67543883191,4944.77883187651,3909.58460038276,5561.12004870942,5029.70218892825,5320.89607579557,5836.79632008319,5244.99579018769,5297.49461485768,6094.63294158091,5499.04488079995,6385.09315666898,5635.20894101471,5957.2287373414,6285.37234725268,6128.13225572097,7157.01590122982,6282.9792902917,5763.11554843859,6156.90857397129,6730.95499491651,6449.13211887892,7472.05150216499,8891.70663785926,7178.26651071748,6243.4574150517,7395.8500710864,6619.65206789165,8209.91871127385,6976.90368517182,8018.67211514842,7251.33010286102,7077.66487323123,9040.2123330574,7375.29048833516,7431.19180056001,8591.65268600728,8114.37911963754,8416.09877065051,9230.78125144427,8727.71449091502,9520.43688432987,8621.63943381889,7850.12624000603,9459.20172637358,8169.04419244072,10473.1597554929,10524.2880983954,9175.50484378882,10233.6086370468,10364.1883313301,10916.1101140764,8745.04882736789,10637.8697164881
"Samp05_Rep01","MS01",108.864858711034,212.811461044965,320.135838105382,394.43112611027,532.643969163752,436.884214231993,693.919194523088,811.098150987747,947.878423824271,1060.0272231416,1110.98365533961,1345.28550095856,1143.05783604298,1463.7384897877,1345.93319260805,1589.56942165216,1709.73639833132,1579.36467771287,1826.42505981019,1917.48144624977,1935.74717613339,2136.61015594105,1740.11034385979,2122.94662184918,2552.25014446368,2275.64052623785,2624.20751890801,2777.35845812627,3188.91407289491,3046.04376234573,2842.51548701526,3167.24443176829,3206.7450680411,3501.98541708032,3812.37206444136,3365.41632720722,3505.64646304747,3481.81704236991,4040.89723939461,3876.00856118566,4370.36046337498,3596.83686203632,4490.02094395836,4547.56391112119,4156.90053698849,3942.879018987,4727.19628147072,3640.1895497766,4003.02313947084,5127.61213847701,5164.12948085373,4524.10170660505,4638.6847391953,5558.28401366991,5435.02397991743,4136.02112924762,5197.89338299129,4932.8543153526,6161.06084327943,6673.25839854402,6920.06448897295,5949.80970523869,6539.2354737716,6099.5388900061,6827.30923433023,5369.12675455071,7172.66268946029,6519.1630522537,8502.59663866905,7334.15456557671,6291.79497809775,7634.26334859748,6037.98847958047,8948.81776246042,7328.43216304084,7657.21543615208,7258.72408983095,9448.47213390685,7048.30686046428,7439.73544075468,8236.75920258487,7578.96053373416,7664.52917942522,9406.06425608387,6365.05554757671,8408.0299183742,7846.67412281698,9921.57930097773,10254.8413445348,8792.68040849609,8904.53676284363,8062.09013926587,10594.3856454696,8718.41288272289,7359.63940185968,10558.9377419641,10313.3678655107,10984.6246240948,11676.9384391434,9104.39782547249
"Samp05_Rep01","MS02",98.1535706459901,198.543016071656,301.08380151556,384.395509216531,436.730205582573,634.376216881352,672.621593773867,779.899406108924,1035.72898246388,915.677357314439,1160.55392373149,1021.48769912277,1017.2043020674,1581.60781885884,1818.74339860996,1618.74486280977,1724.21831835475,1576.25946678182,1724.98023379628,2133.19036626835,2504.92967412406,2245.67129847717,2380.73602012159,2372.26575128131,2538.52936194182,2605.52810851433,2140.00150403625,3059.73607767985,2673.61208317275,2871.41267751273,3053.42874158111,2736.93105169114,3023.33903643275,3246.24393295834,3496.91967059979,2938.63974662194,3575.71871825894,3211.6938026634,3933.5524454477,4248.33013330653,3090.21485541246,4125.71336248899,4306.88107829828,3941.82438402635,3887.13328381962,3994.9851721813,4491.73810274795,5435.43816291188,4985.66238028562,5287.71500883765,4805.68300358183,4933.48401944446,4440.1845191099,4555.93391757007,5357.96211056456,5462.22236413,6208.3924589628,6214.39795831996,4421.01227641551,5313.69783760896,5863.08913218572,6901.55063358713,6209.30169127432,6185.51501175287,7216.43769634176,6394.83961728301,7326.9168054514,6938.11509075486,7359.36536508126,7042.30541805562,6548.2017738194,7256.95119512235,7164.76315157926,7175.54559216637,7130.56565540002,6237.43075979259,6931.54101170942,6456.33093059791,6874.54075861417,9161.19623041671,8195.41513537379,8471.11573442997,8159.14518551308,9114.17119027023,7608.39976519456,8771.36983444119,9713.50607299985,7069.02261528949,9028.48005318632,9395.20538878536,6879.4100768459,10391.0001133307,10716.004832248,9416.29071265368,10592.693508802,10395.9988281051,10342.7368710856,7873.21832293084,10337.9699074975,10574.697868922
